Full_Prompt,Survey_Date,Response,Gender,Age,Geography,Weight,RT,User_ID
Think about *American research labs that create smartphone apps*. How much do you trust the people in charge of these labs to do what is best for society?,2021-04-14,1,Female,65+,US-MIDWEST-MO,2.2832744,21480,1120393247
Think about *American research labs that create smartphone apps*. How much do you trust the people in charge of these labs to do what is best for society?,2021-04-14,3,Male,45-54,US-WEST-ID,0.7362691,8880,1125593662
Think about *American research labs that create smartphone apps*. How much do you trust the people in charge of these labs to do what is best for society?,2021-04-14,3,Male,45-54,US-SOUTH-VA,0.84555,15787,1137643348
Think about *American research labs that create smartphone apps*. How much do you trust the people in charge of these labs to do what is best for society?,2021-04-14,2,Female,25-34,US-NORTHEAST-PA,0.7325563,31570,1145573595
Think about *American research labs that create smartphone apps*. How much do you trust the people in charge of these labs to do what is best for society?,2021-04-14,4,Unknown,35-44,US-MIDWEST-MN,0,13770,1150907442
Think about *American research labs that create smartphone apps*. How much do you trust the people in charge of these labs to do what is best for society?,2021-04-14,7,Female,18-24,US-MIDWEST-IA,0.755707,8888,1150930081
Think about *American research labs that create smartphone apps*. How much do you trust the people in charge of these labs to do what is best for society?,2021-04-14,3,Female,35-44,US-WEST-ID,0.8603287,8288,116014160
Think about *American research labs that create smartphone apps*. How much do you trust the people in charge of these labs to do what is best for society?,2021-04-14,1,Male,35-44,US-SOUTH-LA,0.8464945,16405,1166206071
Think about *American research labs that create smartphone apps*. How much do you trust the people in charge of these labs to do what is best for society?,2021-04-14,3,Male,35-44,US-SOUTH-FL,0.8464945,21262,1174750677
Think about *American research labs that create smartphone apps*. How much do you trust the people in charge of these labs to do what is best for society?,2021-04-14,3,Male,55-64,US-MIDWEST-WI,1.0993226,19563,1200012711
Think about *American research labs that create smartphone apps*. How much do you trust the people in charge of these labs to do what is best for society?,2021-04-14,3,Male,25-34,US-WEST-AK,0.7272596,29792,121125177
Think about *American research labs that create smartphone apps*. How much do you trust the people in charge of these labs to do what is best for society?,2021-04-14,2,Male,35-44,US-SOUTH-TN,0.8464945,14648,1224786422
Think about *American research labs that create smartphone apps*. How much do you trust the people in charge of these labs to do what is best for society?,2021-04-14,2,Female,35-44,US-MIDWEST-WI,0.7880714,15252,1226754183
Think about *American research labs that create smartphone apps*. How much do you trust the people in charge of these labs to do what is best for society?,2021-04-14,2,Male,18-24,US-NORTHEAST-PA,0.609983,12092,123580227
Think about *American research labs that create smartphone apps*. How much do you trust the people in charge of these labs to do what is best for society?,2021-04-14,4,Female,55-64,US-NORTHEAST-VT,1.2088589,10472,1239259420
Think about *American research labs that create smartphone apps*. How much do you trust the people in charge of these labs to do what is best for society?,2021-04-14,3,Male,45-54,US-MIDWEST-NE,0.6744312,19371,1239783597
Think about *American research labs that create smartphone apps*. How much do you trust the people in charge of these labs to do what is best for society?,2021-04-14,1,Female,45-54,US-WEST-CA,0.8593688,12787,1240532452
Think about *American research labs that create smartphone apps*. How much do you trust the people in charge of these labs to do what is best for society?,2021-04-14,3,Female,18-24,US-NORTHEAST-NJ,0.7119685,8133,125301049
Think about *American research labs that create smartphone apps*. How much do you trust the people in charge of these labs to do what is best for society?,2021-04-14,4,Female,45-54,US-WEST-NV,0.8593688,15231,1263542859
Think about *American research labs that create smartphone apps*. How much do you trust the people in charge of these labs to do what is best for society?,2021-04-14,1,Female,25-34,US-SOUTH-MS,0.9748443,13064,1283741126
Think about *American research labs that create smartphone apps*. How much do you trust the people in charge of these labs to do what is best for society?,2021-04-14,3,Male,35-44,US-WEST-AK,0.7370914,26578,1285296927
Think about *American research labs that create smartphone apps*. How much do you trust the people in charge of these labs to do what is best for society?,2021-04-14,4,Female,45-54,US-SOUTH-TX,0.9869209,14686,1288959947
Think about *American research labs that create smartphone apps*. How much do you trust the people in charge of these labs to do what is best for society?,2021-04-14,4,Male,35-44,US-NORTHEAST-NY,0.6361065,36285,1289370190
Think about *American research labs that create smartphone apps*. How much do you trust the people in charge of these labs to do what is best for society?,2021-04-14,5,Female,18-24,US-SOUTH-AL,0.9474473,26919,1301745178
Think about *American research labs that create smartphone apps*. How much do you trust the people in charge of these labs to do what is best for society?,2021-04-14,3,Male,18-24,US-WEST-CO,0.7068207,10126,1304626794
Think about *American research labs that create smartphone apps*. How much do you trust the people in charge of these labs to do what is best for society?,2021-04-14,7,Male,55-64,US-SOUTH-MD,1.3782462,21607,1313617941
Think about *American research labs that create smartphone apps*. How much do you trust the people in charge of these labs to do what is best for society?,2021-04-14,5,Female,65+,US-MIDWEST-IL,2.2832744,14514,1316101449
Think about *American research labs that create smartphone apps*. How much do you trust the people in charge of these labs to do what is best for society?,2021-04-14,1,Male,25-34,US-MIDWEST-IA,0.6661784,8761,1328606314
Think about *American research labs that create smartphone apps*. How much do you trust the people in charge of these labs to do what is best for society?,2021-04-14,4,Female,45-54,US-MIDWEST-NE,0.7871921,11317,1330587812
Think about *American research labs that create smartphone apps*. How much do you trust the people in charge of these labs to do what is best for society?,2021-04-14,4,Male,25-34,US-SOUTH-WV,0.8352033,75484,1331198014
Think about *American research labs that create smartphone apps*. How much do you trust the people in charge of these labs to do what is best for society?,2021-04-14,5,Male,25-34,US-WEST-HI,0.7272596,10973,1353627887
